,radius,density
0,0.05,0.0
1,0.15000000000000002,0.0
2,0.25,0.0
3,0.35000000000000003,0.0
4,0.45,0.0
5,0.55,0.0
6,0.6500000000000001,0.0
7,0.75,0.0
8,0.8500000000000001,0.0
9,0.95,0.0
10,1.05,0.0
11,1.1500000000000001,0.0
12,1.25,0.0
13,1.35,0.0
14,1.4500000000000002,0.0
15,1.55,0.0015188666011645567
16,1.6500000000000001,0.0
17,1.75,0.0011916243954729568
18,1.85,0.001599468577565208
19,1.9500000000000002,0.00575864760441533
20,2.05,0.012158159771732787
21,2.1500000000000004,0.006711156427712316
22,2.25,0.018023417041468842
23,2.3500000000000005,0.00925252834770973
24,2.45,0.005472473833957168
25,2.55,0.0036484717203268597
26,2.6500000000000004,0.003118470297407629
27,2.75,0.0021718654418150757
28,2.8500000000000005,0.0020221430806230617
29,2.95,0.003565060882894307
30,3.05,0.0013732926793402936
31,3.1500000000000004,0.0018392724545509666
32,3.25,0.0020734038866007803
33,3.3500000000000005,0.0026019669009555045
34,3.45,0.0033733214824520153
35,3.55,0.0034755974168938753
36,3.6500000000000004,0.0027398119075297644
37,3.75,0.002855210005649702
38,3.8500000000000005,0.0028319501739500633
39,3.95,0.0030413024252756806
40,4.050000000000001,0.004005659571207795
41,4.15,0.00540451362409736
42,4.25,0.005456315948490599
43,4.35,0.007233812881625243
44,4.45,0.003963088809620015
45,4.550000000000001,0.005201341679837296
46,4.65,0.005824117044961914
47,4.75,0.003720987567899497
48,4.8500000000000005,0.004500209970773683
49,4.95,0.003724332809956643
50,5.050000000000001,0.0038645636027800703
51,5.15,0.004541710825877656
52,5.25,0.0037081725655230234
53,5.3500000000000005,0.005356273252179502
54,5.45,0.006390455236321604
55,5.550000000000001,0.005391968216048448
56,5.65,0.005088448936521295
57,5.75,0.005299418825799243
58,5.8500000000000005,0.007359705322035246
59,5.95,0.005052258558755573
60,6.050000000000001,0.005135943466090662
61,6.15,0.005211558319356749
62,6.25,0.006027317335425968
63,6.3500000000000005,0.006201086478599317
64,6.45,0.005703203530452481
65,6.550000000000001,0.005317685200448872
66,6.65,0.005117688611235277
67,6.75,0.0050072372679038505
68,6.8500000000000005,0.005289975969446331
69,6.95,0.005025487370970732
70,7.050000000000001,0.0053980321392806474
71,7.15,0.0050695898924310485
72,7.25,0.005347385192266629
73,7.3500000000000005,0.005878567612220007
74,7.45,0.005064135313005408
75,7.550000000000001,0.0050269324206778385
76,7.65,0.005332989181642099
77,7.75,0.0051050911167617365
78,7.8500000000000005,0.004916618922133994
79,7.95,0.004822587702294748
80,8.05,0.005238648331252899
81,8.15,0.005468095073731295
82,8.25,0.005389971759326344
83,8.350000000000001,0.0052878225731895
84,8.45,0.005930251951589535
85,8.55,0.005667510373735824
86,8.65,0.0060738762872648445
87,8.75,0.005792807373499824
88,8.850000000000001,0.005103364630746144
89,8.95,0.00444311617890915
90,9.05,0.005036287436273677
91,9.15,0.00553720818843148
92,9.25,0.00452222131211199
93,9.350000000000001,0.004801800596162736
94,9.45,0.004884654806578258
95,9.55,0.004422676859328205
96,9.650000000000002,0.0039591002886281545
97,9.75,0.004492690131997587
98,9.850000000000001,0.004326685135381867
99,9.95,0.0040557998093788605
100,10.05,0.004463390587795607
101,10.150000000000002,0.003897541338155157
102,10.25,0.004221421763441641
103,10.350000000000001,0.004481003850898181
104,10.45,0.004378940488586854
105,10.55,0.00421433057704149
106,10.650000000000002,0.003910276914271544
107,10.75,0.003822072778337933
108,10.850000000000001,0.003767448893221878
109,10.95,0.004536163022893676
110,11.05,0.00391631321412442
111,11.150000000000002,0.004022551043334113
112,11.25,0.0037783051791354634
113,11.350000000000001,0.003811196967801712
114,11.45,0.003911976459568044
115,11.55,0.004022391106109931
116,11.650000000000002,0.0036846792804782302
117,11.75,0.0035296899103115314
118,11.850000000000001,0.0036003451585062333
119,11.95,0.003949333246269365
120,12.05,0.003846347222842994
121,12.150000000000002,0.0036843841329624516
122,12.25,0.003952868969966961
123,12.350000000000001,0.004056645494569592
124,12.45,0.003991740562461477
125,12.55,0.004009497952700605
126,12.650000000000002,0.003661216125149731
127,12.75,0.004165383194366409
128,12.850000000000001,0.004089751531104739
129,12.95,0.004048600195101977
130,13.05,0.0037510127694101738
131,13.150000000000002,0.0036308515323480433
132,13.25,0.0039089280232139575
133,13.350000000000001,0.0034614318455364985
134,13.45,0.0036825609358172237
135,13.55,0.003548879890887509
136,13.650000000000002,0.003928084070659418
137,13.75,0.003562236114646144
138,13.850000000000001,0.003939150322762414
139,13.95,0.0038641198472888065
140,14.05,0.0037908187633630664
141,14.150000000000002,0.0037283121610103627
142,14.25,0.003855932546000505
143,14.350000000000001,0.0038466955633715333
144,14.45,0.003575110974847291
145,14.55,0.0041296330597186594
146,14.650000000000002,0.003622732858195689
147,14.75,0.004110683337613789
148,14.850000000000001,0.0036416799473483292
149,14.95,0.0036502882901785407
150,15.05,0.0035133024479086367
151,15.150000000000002,0.0038487718358975074
152,15.25,0.003492387411677424
153,15.350000000000001,0.003532239914443129
154,15.45,0.0036472332803110727
155,15.55,0.00339667407912652
156,15.650000000000002,0.003502445153834772
157,15.75,0.0036714838072292567
158,15.850000000000001,0.004046680048481998
159,15.95,0.003874133741024161
160,16.05,0.003762241670801659
161,16.15,0.003659812993258185
162,16.25,0.003614907879214131
163,16.35,0.003741513679145846
164,16.450000000000003,0.0036894177346515605
165,16.55,0.00378490222488293
166,16.65,0.003581564405203857
167,16.75,0.0037666155737596367
168,16.85,0.0036577568138179794
169,16.950000000000003,0.0037481330038484696
