,radius,density
0,0.05,0.0
1,0.15000000000000002,0.0
2,0.25,0.0
3,0.35000000000000003,0.0
4,0.45,0.0
5,0.55,0.0
6,0.6500000000000001,0.0
7,0.75,0.0
8,0.8500000000000001,0.0
9,0.95,0.0
10,1.05,0.0
11,1.1500000000000001,0.0
12,1.25,0.0
13,1.35,0.0
14,1.4500000000000002,0.0
15,1.55,0.0
16,1.6500000000000001,0.0
17,1.75,0.0
18,1.85,0.0
19,1.9500000000000002,0.0
20,2.05,0.0
21,2.1500000000000004,6.7254031627116575
22,2.25,12.281940996288457
23,2.3500000000000005,0.0
24,2.45,0.0
25,2.55,0.0
26,2.6500000000000004,4.4272112893597875
27,2.75,8.22224256208116
28,2.8500000000000005,7.655424035027548
29,2.95,7.145257898645056
30,3.05,10.026658029395634
31,3.1500000000000004,6.266801603413552
32,3.25,8.830672944160055
33,3.3500000000000005,0.0
34,3.45,0.0
35,3.55,0.0
36,3.6500000000000004,2.333783884583709
37,3.75,4.421964535046725
38,3.8500000000000005,0.0
39,3.95,0.0
40,4.050000000000001,0.0
41,4.15,0.0
42,4.25,0.0
43,4.35,1.6431450038190993
44,4.45,0.0
45,4.550000000000001,0.0
46,4.65,0.0
47,4.75,0.0
48,4.8500000000000005,2.643654296919688
49,4.95,1.2689612551599947
50,5.050000000000001,1.219204572824603
51,5.15,0.0
52,5.25,0.0
53,5.3500000000000005,0.0
54,5.45,0.0
55,5.550000000000001,1.0094290863197752
56,5.65,0.0
57,5.75,0.0
58,5.8500000000000005,1.817110000327479
59,5.95,1.7565453698674562
60,6.050000000000001,0.8494794815300101
61,6.15,0.0
62,6.25,0.7959838029423196
63,6.3500000000000005,0.7711113653534843
64,6.45,1.4947735256279355
65,6.550000000000001,0.7247404387134655
66,6.65,1.4062160528651733
67,6.75,0.6824298914829948
68,6.8500000000000005,0.6626507200881641
69,6.95,0.0
70,7.050000000000001,0.0
71,7.15,0.6082111355989497
72,7.25,1.1830977470582849
73,7.3500000000000005,0.0
74,7.45,0.0
75,7.550000000000001,0.0
76,7.65,0.0
77,7.75,0.0
78,7.8500000000000005,0.0
79,7.95,0.0
80,8.05,0.0
81,8.15,0.4681153302896054
82,8.25,0.9136719904678088
83,8.350000000000001,0.0
84,8.45,0.0
85,8.55,0.0
86,8.65,0.0
87,8.75,1.2183552858219047
88,8.850000000000001,1.5879702407424172
89,8.95,1.940854352020537
90,9.05,1.1389199690709924
91,9.15,1.1141618250604337
92,9.25,1.0902022891442313
93,9.350000000000001,0.0
94,9.45,1.7409081756338147
95,9.55,0.6818562323512248
96,9.650000000000002,1.6694946104952426
97,9.75,0.9812546919612665
98,9.850000000000001,2.243341440435906
99,9.95,1.570340087317113
100,10.05,0.0
101,10.150000000000002,0.6036259867784713
102,10.25,0.2959527328494268
103,10.350000000000001,0.870784533716386
104,10.45,1.4236644465494175
105,10.55,0.5587214630697455
106,10.650000000000002,1.0965567563030694
107,10.75,0.5381253677164684
108,10.850000000000001,0.26412589366823574
109,10.95,1.296618690984563
110,11.05,1.0186054638618598
111,11.150000000000002,1.0004165682688835
112,11.25,1.4740658200133467
113,11.350000000000001,1.6895732995256476
114,11.45,0.9486800932273379
115,11.55,0.0
116,11.650000000000002,0.0
117,11.75,1.1260694592676201
118,11.850000000000001,1.5500021199413208
119,11.95,1.0886923959152572
120,12.05,0.8565583147017705
121,12.150000000000002,1.053145865229201
122,12.25,0.4144087690388984
123,12.350000000000001,1.223174708133984
124,12.45,0.8024028891147403
125,12.55,0.39483330243512116
126,12.650000000000002,0.77723116934456
127,12.75,2.295261544017173
128,12.850000000000001,1.506451208055574
129,12.95,0.9270471851763175
130,13.05,1.0954728840712773
131,13.150000000000002,0.8990626083506268
132,13.25,0.5313258759430323
133,13.350000000000001,0.5233957873088672
134,13.45,0.5156419185208194
135,13.55,0.6774121157336276
136,13.650000000000002,0.1668807661713705
137,13.75,0.4933867409517662
138,13.850000000000001,0.4862877745154997
139,13.95,0.9586818506035635
140,14.05,0.7875697967512318
141,14.150000000000002,1.0870684287007522
142,14.25,0.6124942423008325
143,14.350000000000001,0.3019937577636039
144,14.45,0.7445709827973005
145,14.55,1.615617389955921
146,14.650000000000002,1.0141323451437072
147,14.75,1.0004280639624907
148,14.850000000000001,0.4229998724253424
149,14.95,0.13911998608046255
150,15.05,0.6863868218775998
151,15.150000000000002,0.4064133284930111
152,15.25,0.5348010828122011
153,15.350000000000001,0.5278557124609141
154,15.45,0.26052238306073366
155,15.55,1.0287295942080694
156,15.650000000000002,0.6347655856037333
157,15.75,0.5013845489286961
158,15.850000000000001,0.37130843154223137
159,15.95,0.12222237898718695
160,16.05,0.3621123246340361
161,16.15,0.11921395308038986
162,16.25,0.5887561182721931
163,16.35,0.5815762551392799
164,16.450000000000003,0.8043377059505138
165,16.55,0.0
166,16.65,0.6729689073801807
167,16.75,0.4433049786349368
168,16.85,0.7666029480583543
169,16.950000000000003,0.5411315674885605
170,17.05,0.6417631390545432
171,17.15,0.528584051286947
172,17.25,0.6269679857518937
173,17.35,0.6197615369803615
