,radius,density
0,0.05,0.0
1,0.15000000000000002,0.0
2,0.25,0.0
3,0.35000000000000003,0.0
4,0.45,0.0
5,0.55,0.0
6,0.6500000000000001,0.0
7,0.75,0.0
8,0.8500000000000001,0.0
9,0.95,0.0
10,1.05,0.0
11,1.1500000000000001,0.0
12,1.25,0.0
13,1.35,0.0
14,1.4500000000000002,0.0
15,1.55,0.0
16,1.6500000000000001,0.0
17,1.75,0.0
18,1.85,0.0
19,1.9500000000000002,0.0
20,2.05,0.0
21,2.1500000000000004,0.0
22,2.25,0.0
23,2.3500000000000005,0.0
24,2.45,0.10651282852507139
25,2.55,0.19664746711804493
26,2.6500000000000004,0.227609876807846
27,2.75,0.1268155162011807
28,2.8500000000000005,0.2361464146577585
29,2.95,0.1469395665826531
30,3.05,0.0687314955835373
31,3.1500000000000004,0.3221861003924296
32,3.25,0.30266583176657086
33,3.3500000000000005,0.08546017411953653
34,3.45,0.4028905156265472
35,3.55,0.1775730268732568
36,3.6500000000000004,0.21597028240716482
37,3.75,0.13640407976320393
38,3.8500000000000005,0.25882114347693197
39,3.95,0.40980475149253054
40,4.050000000000001,0.37032742118465645
41,4.15,0.6868294324003458
42,4.25,0.7079889432502434
43,4.35,0.8278712880490516
44,4.45,1.4530099626013158
45,4.550000000000001,1.6523722143439679
46,4.65,1.2863554465167142
47,4.75,1.445310948863381
48,4.8500000000000005,1.2775954932920106
49,4.95,1.1221157637691617
50,5.050000000000001,1.0655807315880546
51,5.15,0.8076274651020987
52,5.25,0.8351512577399264
53,5.3500000000000005,0.8153931003072507
54,5.45,0.8288003322506631
55,5.550000000000001,0.7576864573464234
56,5.65,0.7411188633627627
57,5.75,0.7542448394770048
58,5.8500000000000005,0.6726274228354461
59,5.95,0.8217914499483329
60,6.050000000000001,0.8210537652455735
61,6.15,0.7523061060833319
62,6.25,0.8266400725974424
63,6.3500000000000005,0.9276706492650004
64,6.45,0.7838562465232228
65,6.550000000000001,0.7601048724152143
66,6.65,0.6940394211453517
67,6.75,0.7999332385615759
68,6.8500000000000005,0.7358669194698627
69,6.95,0.5957030010223188
70,7.050000000000001,0.7333034295418261
71,7.15,0.5878588639343869
72,7.25,0.6508265472313011
73,7.3500000000000005,0.6805826025782119
74,7.45,0.7200378512313576
75,7.550000000000001,0.7347429433000514
76,7.65,0.6938075904213149
77,7.75,0.5961739182931621
78,7.8500000000000005,0.5810817241155738
79,7.95,0.5867895702796209
80,8.05,0.7548461868877376
81,8.15,0.7171829934730245
82,8.25,0.6670210047666078
83,8.350000000000001,0.7932906612334961
84,8.45,0.7029841710299143
85,8.55,0.7216242918392419
86,8.65,0.7306736382076477
87,8.75,0.7975848839123993
88,8.850000000000001,0.6898583458600577
89,8.95,0.7543546916237457
90,9.05,0.7182582550151042
91,9.15,0.7675628148047887
92,9.25,0.6763247176639369
93,9.350000000000001,0.738734511058796
94,9.45,0.7912049293116602
95,9.55,0.8658658716949579
96,9.650000000000002,0.7724820299078651
97,9.75,0.7499912642575958
98,9.850000000000001,0.8238121593330376
99,9.95,0.7039974026102902
100,10.05,0.8166733420811493
101,10.150000000000002,0.7944539856416871
102,10.25,0.6999081341403621
103,10.350000000000001,0.6715259815644316
104,10.45,0.8636753034282785
105,10.55,0.741098467802726
106,10.650000000000002,0.6821460047906699
107,10.75,0.7359121219272529
108,10.850000000000001,0.7903051620258369
109,10.95,0.7866021688475152
110,11.05,0.7567191123117695
111,11.150000000000002,0.8486442525847359
112,11.25,0.793206243389703
113,11.350000000000001,0.7470270765682926
114,11.45,0.7608608540614253
115,11.55,0.7549327267522011
116,11.650000000000002,0.734961275415427
117,11.75,0.7387146446243928
118,11.850000000000001,0.7308531694607137
119,11.95,0.709717146227307
120,12.05,0.6825736013157591
121,12.150000000000002,0.6973731856291518
122,12.25,0.6945561980564965
123,12.350000000000001,0.704315700355657
124,12.45,0.705422728837978
125,12.55,0.6800164800551609
126,12.650000000000002,0.6493284453979327
127,12.75,0.6214824470347411
128,12.850000000000001,0.6602528920121917
129,12.95,0.6577211091005013
130,13.05,0.6683304210704365
131,13.150000000000002,0.6286221776417491
132,13.25,0.7776039129483252
133,13.350000000000001,0.710386998080745
134,13.45,0.6751203109794897
135,13.55,0.740069913162448
136,13.650000000000002,0.7292661661073275
137,13.75,0.7051688582345701
138,13.850000000000001,0.7283571430646857
139,13.95,0.7458817106150855
140,14.05,0.6721372970066759
141,14.150000000000002,0.6914130771238143
142,14.25,0.7510195603246328
143,14.350000000000001,0.6986687754191991
144,14.45,0.7181245857939985
145,14.55,0.6841240941778869
146,14.650000000000002,0.7492994773739093
147,14.75,0.8273458084984213
148,14.850000000000001,0.6857581418000984
149,14.95,0.6866281636616417
150,15.05,0.7015298764867638
151,15.150000000000002,0.7633401330813265
152,15.25,0.7011215448735345
153,15.350000000000001,0.667592097934825
154,15.45,0.7393413128140688
155,15.55,0.6743296765178416
156,15.650000000000002,0.6761825806847883
157,15.75,0.7256215962977695
158,15.850000000000001,0.6006844717844977
159,15.95,0.6157971334566502
160,16.05,0.6180765186687418
161,16.15,0.6607036477411331
162,16.25,0.6138527961476467
163,16.35,0.6661663748314979
164,16.450000000000003,0.6675436762180537
165,16.55,0.6443267180870067
166,16.65,0.6596759146496288
167,16.75,0.6768928279957511
168,16.85,0.6632520331678713
169,16.950000000000003,0.6465466233417347
170,17.05,0.6367851579304419
171,17.15,0.6293807632656776
172,17.25,0.6328492357833071
173,17.35,0.7211639254648475
174,17.450000000000003,0.6572743167163443
175,17.55,0.6290448162315967
