,x,y
0,9.665344793768202,10.317118023023454
1,3.845754776285579,4.220493494666398
2,3.1138043700378826,4.806783702723233
3,8.725328165577164,9.94894260758766
4,5.060337522238762,5.334316548846136
5,5.48926537616714,7.319847156835318
6,8.961314061569023,9.382413612333737
7,9.721210597990346,10.31486657421489
8,5.702233151609539,5.948673437003259
9,5.649281606527108,6.003382527002478
10,5.069166505574115,6.543971812584143
11,9.329083329458287,9.685843929130755
12,9.487093443758482,10.923094770646856
13,3.145830211204553,5.276881452560634
14,5.593971134282576,6.027566877737251
15,5.049239181709853,6.848830760127876
16,9.508230358203573,9.749430312475512
17,6.349162287262817,7.546305442338755
18,12.539238816673048,14.077448962064526
19,6.3993721871248646,7.6357325268439675
20,10.509448873093108,11.037675341338815
21,8.523239916361351,9.446310440713372
22,5.092180213529129,6.2549413294962
23,5.2814284158253235,6.452443504168266
24,7.957571930558037,9.543183946774782
25,4.756426851504344,6.721224304150198
26,3.881835092552055,5.1564021627223315
27,2.739368180315872,2.965499781050994
28,3.779346138430419,5.798115196413082
29,4.889621289550988,6.810692088395348
30,3.0630630740751514,4.834382172252339
31,7.283078684047954,8.413622577779007
32,3.4761178502277517,4.381402105552825
33,6.353532682201017,7.598775712933075
34,6.511291954778907,7.912872892191667
35,12.10897152625014,13.136970460137471
36,3.0384392519201,4.452906064639106
37,3.1619610497845914,3.9554843178330454
38,3.5285822952940014,4.7905292901118885
39,6.491501214825227,8.523904666641508
40,5.882744524503343,6.372186693586847
41,3.963211547010533,4.099294555675435
42,2.9135399911203415,4.259821490557343
43,5.938733031929525,7.816837947477426
44,3.271774747991776,3.5786978843567194
45,3.1014843292223366,5.2037342275334355
46,6.4845279890346275,7.644803524500512
47,7.819503948341466,9.651406856452674
48,11.848110845294988,12.98690885377987
49,9.514174482137582,10.191822921288429
50,6.039661699758399,6.160663326552451
51,6.452730196070294,7.57086470669885
52,8.807049715245716,9.824711980471092
53,8.199092149353584,8.730377286703147
54,5.026593938536187,6.757127377369748
55,3.7738568176538467,4.810876051143375
56,2.6711213669649108,4.760713274976324
57,4.954935420234314,6.79929530868381
58,9.135390405156109,10.754546080505474
59,3.0059014741884713,5.0683494385545895
60,9.392729027084712,9.640668541280768
61,4.811579198563684,6.6614816250346465
62,2.234655820464276,3.180956994713746
63,6.923505165538647,7.5462943726490455
64,6.2676479361964565,7.5680212302309355
65,4.8852356590410615,6.750816170646489
66,9.164276139849196,9.710088001123225
67,6.264657704728832,7.62318167765016
68,5.101050052794856,6.652977642431136
69,7.019549154272625,8.030326873423732
70,6.490116687670393,6.79200505589248
71,8.291632571515757,9.05367495071258
72,3.6734672390036716,3.910313247258182
73,8.92105747646927,9.646644445277479
74,4.682005400409753,6.591736905202629
75,10.449609290743087,11.013670967572518
76,2.8400482384524084,4.211669943668844
77,3.1361851379391674,3.5562646430451874
78,5.300275515536825,6.607387004389262
79,6.516280973030829,7.540157482723645
80,7.886299443587723,10.065567412859167
81,9.434991256228404,10.043945467031813
82,4.464160254682415,6.5935008390796295
83,8.14505160388843,8.482773845840601
84,5.299662020761789,6.466287016715851
85,13.21773234828552,14.127121603526474
86,5.876728413285006,7.774081680224853
87,10.517215447352369,11.133152055860034
88,8.029411002072342,9.7523973990506
89,3.9019011440143383,6.093077502478984
90,4.9855174656082815,6.915515456533609
91,8.701622298184832,9.939796349162288
92,4.9311749401280345,6.899989642818714
93,6.957845423516048,8.223652772431079
94,6.1471461093575135,8.080739381086703
95,1.6786960030514106,3.644405132523384
96,3.8275441253340263,5.283465437125775
97,5.35161100458264,6.638993587361723
98,12.421936648638392,13.267826835076878
99,8.122828283326964,9.768336136852465
100,8.37750286043749,10.053131557873721
101,3.189570937704088,4.343836801732851
102,5.858557112074144,6.3566375247749765
103,6.264223013595004,7.52240051229931
104,8.42445167757478,10.44265841312451
105,6.283695046119256,7.63086164947508
106,6.006318102734299,6.881665753898936
107,5.213125963731237,5.666990251571099
108,10.426292008844413,11.1124382016019
109,3.71851255051842,4.165509999556094
110,4.594121783290543,6.267217982324032
