,x,y
0,4.310938302843344,5.848817396220293
1,7.030290154778079,8.102755472987244
2,2.6549268222341973,3.502823092515211
3,8.122331514418429,10.254824872829971
4,11.694314776302802,12.865063530298482
5,8.949394437613424,9.344575942010547
6,3.246151479394663,4.4393575737401765
7,1.6292868011308328,2.984475240867249
8,9.034840581777647,11.238734356041276
9,2.4505218191716023,4.08361148244771
10,2.4687913885798083,4.027166994972991
11,4.305811915703004,6.206237620192943
12,7.05958453877792,8.163592348745933
13,10.297356179964948,11.436081097731932
14,19.400429166903123,20.79703827325361
15,7.534551843688347,9.01552584151771
16,10.424602347243919,11.402785639956582
17,4.913298650268004,5.029955398621216
18,4.425423966293933,4.740684958097743
19,11.152523118814084,11.976602254873677
20,7.436881145224447,8.516942956269643
21,7.2557236887408045,8.402803651763277
22,11.289231520147426,12.448797690890322
23,5.589703447453376,6.012646348326785
24,8.741264638186081,9.343565935839052
25,7.476306608204357,8.763152358734313
26,8.496183415880289,8.521302172861061
27,5.480599519532587,6.567856231014951
28,6.5420178771451605,8.666929980269892
29,5.4526648619312,7.049871213585909
30,2.357243602320142,2.4659278921341645
31,5.216894734427359,6.720260477877771
32,4.664104142774939,5.903020452870871
33,14.831558937657876,16.753204051471684
34,4.4256918430610614,4.73635901735944
35,11.143720899939453,11.261108004772364
36,6.198106740182023,8.231116927244122
37,14.234087245378534,15.816328703128448
38,9.86243153823565,9.899101990220032
39,7.153831107559656,8.205301490093873
40,7.618452639542133,8.755940240375265
41,6.8817062762286225,7.631734931822582
42,7.277238683640769,8.100429845533485
43,7.512411245498169,7.880719696756675
44,7.9720692175061085,8.491535688939155
45,8.88663669179252,9.586833332704025
46,6.114576752457986,7.525891532332729
47,4.369447339789213,5.0481106246410015
48,5.866280315123332,7.35520452234447
49,5.581527172590383,5.80947893982804
50,7.972052390585968,9.232030535287409
51,9.83563115889873,10.51201599218657
52,1.9589386813980296,2.084771780925147
53,14.00118304708853,14.08545598092624
54,7.217032521173421,8.27805749777548
55,9.50007828028818,10.970497175352552
56,9.958174042969471,10.448274662523453
57,5.421608617727834,6.940476552980621
58,8.324611168964333,10.169011195261625
59,7.558396808886743,8.632537503800302
60,1.7005529407083706,2.0889607419180476
61,6.331253800038656,7.68792670707524
62,9.96356584049536,10.132916138197865
63,4.730129167496041,6.064293139638359
64,4.718478889092066,6.498099316459087
65,4.171424082334235,4.692227544296257
66,7.272216290162464,9.346787518698921
67,12.425807713100212,14.514572241830507
68,6.576284062899528,6.731447982701573
69,5.090895250643603,7.139381896914459
70,7.376385711730054,8.463505547064218
71,7.864766751926456,9.964426035935025
72,11.475233094695332,13.415533639665894
73,7.291342844855527,8.05359658309979
74,9.193962490445617,10.530587680416764
75,8.274417095412359,10.097886582682488
76,6.986009823599873,8.158855588624467
77,8.695017879807171,9.31139072805146
78,7.504058300880129,9.223496370550144
79,7.497390593199523,8.71941971094128
80,5.182980211035052,7.256301150956813
81,5.966684706432532,7.893739468854809
82,5.876363620974111,6.254079435083384
83,17.675452369602887,19.46949347275667
84,7.9491019911929,9.388637305892189
85,7.059860738343108,8.310480600414659
86,14.003699913809836,14.562127285657455
87,5.353792638936525,7.056001257134303
88,4.5230659008166425,4.861170810985067
89,7.635096213437487,9.377356128864138
90,7.2143967393617725,7.680377533864465
91,6.33189744320947,8.208391298516842
92,4.379118771201705,5.911039089521004
93,8.933434168270395,11.171392411216988
94,8.053856368268447,8.083903147044174
95,9.259502988171644,10.210142005911354
96,5.774036157866353,6.516583002271475
97,6.4752668676826,7.532786390063435
98,6.251987751754415,8.238616748597906
99,4.253601823253197,5.600603394449618
100,7.48654037165535,9.27720217597203
101,11.149884447577069,12.63332762630664
102,4.195564842678031,4.480133785800222
103,8.859759238357329,10.976447753103576
104,7.047674755819133,8.54813182050723
105,8.010703366280195,8.558380964081433
106,4.600783859836203,5.643480848991716
107,7.084984715448987,7.761057640981444
108,8.333363836577613,10.469091948497983
109,8.687169310966514,9.739215209670885
110,7.805454430963239,9.241435742074662
111,10.716950379189695,12.72370985953496
112,6.731706064742327,7.730750745764988
113,6.349190235334432,7.6524606371066595
114,7.373283497303519,7.671834564922892
115,3.985395196863188,4.410288083767532
116,7.0136824559582385,8.900628150126641
