,radius,density
0,0.05,0.0
1,0.15000000000000002,0.0
2,0.25,0.0
3,0.35000000000000003,0.0
4,0.45,0.0
5,0.55,0.0
6,0.6500000000000001,0.0
7,0.75,0.0
8,0.8500000000000001,0.0
9,0.95,0.0
10,1.05,0.0
11,1.1500000000000001,0.0
12,1.25,0.0
13,1.35,0.0
14,1.4500000000000002,0.0
15,1.55,0.0
16,1.6500000000000001,0.08153358994563997
17,1.75,0.0
18,1.85,0.0
19,1.9500000000000002,0.0
20,2.05,0.0
21,2.1500000000000004,0.0
22,2.25,0.0
23,2.3500000000000005,0.0
24,2.45,0.0
25,2.55,0.1024289230941894
26,2.6500000000000004,0.06323013097825134
27,2.75,0.2055048924191779
28,2.8500000000000005,0.43734390142363716
29,2.95,0.918447318070154
30,3.05,0.38187283689337315
31,3.1500000000000004,0.7607793286899511
32,3.25,1.0510088827009747
33,3.3500000000000005,0.9100669371360393
34,3.45,1.1378856124673398
35,3.55,0.6166233812471758
36,3.6500000000000004,0.5999664617165782
37,3.75,0.599974362041321
38,3.8500000000000005,0.644109860215938
39,3.95,0.6403722354948652
40,4.050000000000001,0.7715784901805511
41,4.15,0.7090597763126265
42,4.25,0.7498412109468302
43,4.35,1.1499151686784517
44,4.45,0.9979047173400682
45,4.550000000000001,1.0510494948619518
46,4.65,1.0165995615189176
47,4.75,0.9644066202670355
48,4.8500000000000005,1.1515911923255984
49,4.95,1.1689660787839573
50,5.050000000000001,0.9925337211288693
51,5.15,0.9711073754339858
52,5.25,1.2164172682094196
53,5.3500000000000005,1.0084642585450638
54,5.45,1.293237474638844
55,5.550000000000001,1.211013355868273
56,5.65,1.1476595585905849
57,5.75,1.2088244518001547
58,5.8500000000000005,0.9213049482763714
59,5.95,0.9972185231812933
60,6.050000000000001,1.0009230118042025
61,6.15,0.8805800165539964
62,6.25,0.8526274808292633
63,6.3500000000000005,0.9636492537387696
64,6.45,1.1047896160577484
65,6.550000000000001,1.0092085993465574
66,6.65,0.848540541536474
67,6.75,1.013643437047497
68,6.8500000000000005,0.8281071977323208
69,6.95,0.8550139669670418
70,7.050000000000001,0.9024085898389577
71,7.15,0.8252239138854862
72,7.25,0.9039996067547559
73,7.3500000000000005,0.7932558768568215
74,7.45,0.8761176213947379
75,7.550000000000001,0.8998064341074027
76,7.65,0.8422893058495523
77,7.75,0.9648692002463131
78,7.8500000000000005,0.8683788207673908
79,7.95,0.9063941400918574
80,8.05,0.8737359426636995
81,8.15,0.7855694084213856
82,8.25,0.8351492925368779
83,8.350000000000001,0.7834194183895722
84,8.45,0.8023033140507783
85,8.55,0.8808423448917307
86,8.65,0.9377507009152867
87,8.75,0.9541407219408101
88,8.850000000000001,0.9950692849275012
89,8.95,0.9590977601020952
90,9.05,0.9353085071844001
91,9.15,0.9494538993048599
92,9.25,0.8356136834843315
93,9.350000000000001,0.8025961788784793
94,9.45,0.7782408702358647
95,9.55,0.8667156793563427
96,9.650000000000002,0.855999088371197
97,9.75,0.9763389378300722
98,9.850000000000001,0.8398993395303833
99,9.95,0.9711256965341112
100,10.05,0.83318390124212
101,10.150000000000002,0.8642634399074901
102,10.25,0.9806277339164555
103,10.350000000000001,0.8063115667733114
104,10.45,0.8133200205804211
105,10.55,0.7999697564379716
106,10.650000000000002,0.8652811238025685
107,10.75,0.8358080763428664
108,10.850000000000001,0.8544231721967125
109,10.95,0.8166664217465301
110,11.05,0.7910412000417759
111,11.150000000000002,0.8447843534917885
112,11.25,0.7350950278111471
113,11.350000000000001,0.8101038425550844
114,11.45,0.7994027380233796
115,11.55,0.8139159221396753
116,11.650000000000002,0.8081831626809566
117,11.75,0.7510621785719025
118,11.850000000000001,0.733695861212832
119,11.95,0.7867731647418954
120,12.05,0.7630646346458503
121,12.150000000000002,0.7279938673882779
122,12.25,0.7117178430455531
123,12.350000000000001,0.7526474970725584
124,12.45,0.7620929801151144
125,12.55,0.7119327888874608
126,12.650000000000002,0.7104344534884693
127,12.75,0.7553355096686473
128,12.850000000000001,0.7234544547761554
129,12.95,0.748073240183208
130,13.05,0.8057544139886214
131,13.150000000000002,0.7755694732404554
132,13.25,0.7499947823283912
133,13.350000000000001,0.7064084140278722
134,13.45,0.7965911812505158
135,13.55,0.76068955062425
136,13.650000000000002,0.768652132059041
137,13.75,0.729325933003932
138,13.850000000000001,0.8079627817947186
139,13.95,0.7770235894072633
140,14.05,0.7929978353090748
141,14.150000000000002,0.7696302867131423
142,14.25,0.7315297174503583
143,14.350000000000001,0.7332308339705669
144,14.45,0.8252046384447326
145,14.55,0.7834842532826353
146,14.650000000000002,0.7448913437436668
147,14.75,0.7297224445708603
148,14.850000000000001,0.6977760401622292
149,14.95,0.7540413077517298
150,15.05,0.699940270072686
151,15.150000000000002,0.7420033877448322
152,15.25,0.6855206906169249
153,15.350000000000001,0.7105430844587215
154,15.45,0.7376529274492921
155,15.55,0.6721808944658826
156,15.650000000000002,0.6853761707351215
157,15.75,0.6659593595893222
158,15.850000000000001,0.6726080328530065
159,15.95,0.6589637446327864
160,16.05,0.6585355836620717
161,16.15,0.6802016875469441
162,16.25,0.6558792149453782
163,16.35,0.6279459942030722
164,16.450000000000003,0.6424894292718266
165,16.55,0.6193461007044869
166,16.65,0.6279479517200548
167,16.75,0.585650035159436
168,16.85,0.5959245166537569
169,16.950000000000003,0.6260106486562105
170,17.05,0.6225080383581589
171,17.15,0.6333880250338216
172,17.25,0.6260657021464058
173,17.35,0.608542836802341
174,17.450000000000003,0.6227348721928975
175,17.55,0.630797557519814
176,17.65,0.6015742414141005
