,radius,density
0,0.05,0.0
1,0.15000000000000002,0.0
2,0.25,0.0
3,0.35000000000000003,0.0
4,0.45,0.0
5,0.55,0.0
6,0.6500000000000001,0.0
7,0.75,0.0
8,0.8500000000000001,0.0
9,0.95,0.0
10,1.05,0.0
11,1.1500000000000001,0.0
12,1.25,0.0
13,1.35,0.0
14,1.4500000000000002,0.0
15,1.55,0.0
16,1.6500000000000001,0.0
17,1.75,0.007215947728141794
18,1.85,0.0
19,1.9500000000000002,0.005811968415567324
20,2.05,0.0
21,2.1500000000000004,0.0
22,2.25,0.004365672127822452
23,2.3500000000000005,0.0
24,2.45,0.0
25,2.55,0.006798007137019277
26,2.6500000000000004,0.0
27,2.75,0.002922633742689423
28,2.8500000000000005,0.0
29,2.95,0.0
30,3.05,0.0
31,3.1500000000000004,0.0
32,3.25,0.0
33,3.3500000000000005,0.0
34,3.45,0.0
35,3.55,0.0
36,3.6500000000000004,0.0
37,3.75,0.0
38,3.8500000000000005,0.0
39,3.95,0.0
40,4.050000000000001,0.0
41,4.15,0.0
42,4.25,0.0
43,4.35,0.0
44,4.45,0.0
45,4.550000000000001,0.0
46,4.65,0.0
47,4.75,0.0
48,4.8500000000000005,0.0
49,4.95,0.0
50,5.050000000000001,0.0
51,5.15,0.0
52,5.25,0.0
53,5.3500000000000005,0.0
54,5.45,0.0
55,5.550000000000001,0.0
56,5.65,0.0
57,5.75,0.0
58,5.8500000000000005,0.0
59,5.95,0.0
60,6.050000000000001,0.0
61,6.15,0.0
62,6.25,0.0
63,6.3500000000000005,0.0005481901266563874
64,6.45,0.0
65,6.550000000000001,0.0005152246105323795
66,6.65,0.0
67,6.75,0.0
68,6.8500000000000005,0.0
69,6.95,0.0
70,7.050000000000001,0.0
71,7.15,0.0
72,7.25,0.0
73,7.3500000000000005,0.000409172330607906
74,7.45,0.0
75,7.550000000000001,0.0
76,7.65,0.0
77,7.75,0.0
78,7.8500000000000005,0.0
79,7.95,0.0
80,8.05,0.0
81,8.15,0.0
82,8.25,0.0006495377797308696
83,8.350000000000001,0.0
84,8.45,0.0
85,8.55,0.0
86,8.65,0.0
87,8.75,0.0
88,8.850000000000001,0.000564451288433617
89,8.95,0.00027595422421714953
90,9.05,0.0002698895430451479
91,9.15,0.0
92,9.25,0.0
93,9.350000000000001,0.0
94,9.45,0.0
95,9.55,0.0002423689178817367
96,9.650000000000002,0.0
97,9.75,0.0
98,9.850000000000001,0.0
99,9.95,0.0
100,10.05,0.0
101,10.150000000000002,0.0004291232382413254
102,10.25,0.0002103955062712112
103,10.350000000000001,0.0008253982589740629
104,10.45,0.0
105,10.55,0.0009930005034533558
106,10.650000000000002,0.0003897761167403734
107,10.75,0.0
108,10.850000000000001,0.0
109,10.95,0.0003687112375058991
110,11.05,0.00018103398657318143
111,11.150000000000002,0.0
112,11.25,0.00017465448029082507
113,11.350000000000001,0.0
114,11.45,0.0
115,11.55,0.00016569940686545065
116,11.650000000000002,0.0
117,11.75,0.000320213233644575
118,11.850000000000001,0.0004722474395633928
119,11.95,0.0006191691101666462
120,12.05,0.00015223378623452664
121,12.150000000000002,0.00014973820674605044
122,12.25,0.0
123,12.350000000000001,0.0
124,12.45,0.0
125,12.55,0.00014034530406049003
126,12.650000000000002,0.00041440556349046795
127,12.75,0.0
128,12.850000000000001,0.00013386874381093593
129,12.95,0.0
130,13.05,0.00025959389959727554
131,13.150000000000002,0.00012783036725643953
132,13.25,0.0
133,13.350000000000001,0.0
134,13.45,0.0
135,13.55,0.00012039461814713305
136,13.650000000000002,0.0001186370639240445
137,13.75,0.0
138,13.850000000000001,0.0001152354764307845
139,13.95,0.00011358928353680688
140,14.05,0.00022395623046426788
141,14.150000000000002,0.00011040098493619383
142,14.25,0.00032657082168924246
143,14.350000000000001,0.00010734506308435666
144,14.45,0.00010586446516119388
145,14.55,0.00020882857968421893
146,14.650000000000002,0.00020598741864545126
147,14.75,0.00010160192376415034
148,14.850000000000001,0.0
149,14.95,0.0004945083564870257
150,15.05,0.0
151,15.150000000000002,9.630765154105333e-05
152,15.25,9.504874603566523e-05
153,15.350000000000001,0.0001876287283987822
154,15.45,9.260387317817538e-05
155,15.55,9.141666040118288e-05
156,15.650000000000002,9.025213280567142e-05
157,15.75,0.0
158,15.850000000000001,0.0
159,15.95,0.00026066702331582314
160,16.05,8.580965518254464e-05
161,16.15,0.00016950058052481079
162,16.25,0.0003348416901077886
163,16.35,0.00016537915289006376
164,16.450000000000003,0.0
165,16.55,0.00016140623728960851
166,16.65,0.0
167,16.75,0.00023636217474945332
168,16.85,7.785500736304624e-05
169,16.950000000000003,0.00023081723018049895
170,17.05,0.0003041568592109811
171,17.15,0.00022546514372074423
172,17.25,0.0001485724263106391
173,17.35,0.00014686471618284713
174,17.450000000000003,0.00014518628065729905
175,17.55,7.176822720708853e-05
176,17.65,0.00028382918185529074
177,17.75,0.0
178,17.85,0.0003468806407859967
179,17.950000000000003,0.00013721058052704662
180,18.05,6.784722851374738e-05
181,18.15,0.0002684066484730883
182,18.25,0.0
183,18.35,0.0001969407910201924
184,18.450000000000003,0.0002597489629816558
185,18.55,0.0
186,18.65,0.000254207824361503
187,18.75,0.0002515035114455336
188,18.85,0.00012442106179652725
189,18.950000000000003,0.0001846670678494333
190,19.05,0.00018273339903635097
191,19.150000000000002,0.00012055329562089873
192,19.25,0.0
193,19.35,5.903706109984408e-05
194,19.450000000000003,0.0
195,19.55,0.0
196,19.650000000000002,0.00017174450207176195
197,19.75,0.0
